style;color;name;image_url;description;season
EQYBS04926;BJK6;SURFSILK HOLMES (BJK6);;"__Use:__ Surfing, Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
Tough on the outside, soft on the inside. Quiksilver's Surfsilk fabric gives you the best of both worlds
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Surfsilk Fabric, recycled polyester, elastane, 175g/m2
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 20"" outseam
__Closure:__Drawcord
Hook and loop closure
__Pockets:__ Back pocket with flap
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQYJK04212;KTP0;COLD SNAP SHACK (KTP0);;"__Use:__ Everyday Adventure
BENEFITS
Quiksilver DryFlight¨ Technology protects you from the wind and water
Warmflight technology for heat retention with high breathability
__Fill Weight:__ 60g Body, 40g Sleeves
MADE BETTER
Made with 89% of recycled fibres
PFC Free durable water repellent treatment
__Fabric:__ Recycled nylon [117 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Lining:__ Quilted Lightweight Taffeta
Front snap closure
__Pockets:__ Hand pockets
Curved bottom hem
Snap front opening";261
EQYWT04684;YKM0;DRUMFINS (YKM0);;"__Fabric:__ Cotton fabric [115 g/m2]
__Fit:__ Classic, comfortable regular fit
__Closure:__Regular button closure
Pleat on back
Chest pocket
Recycled Quiksilver label pack";261
EQYWT04684;CMK0;DRUMFINS (CMK0);;"__Fabric:__ Cotton fabric [115 g/m2]
__Fit:__ Classic, comfortable regular fit
__Closure:__Regular button closure
Pleat on back
Chest pocket
Recycled Quiksilver label pack";261
EQBZT04958;YKM0;SOUND ON SS (YKM0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQYBS04925;TMP6;MERCURY CYPHER  (TMP6);;"__Use:__ Surfing, Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
Tough on the outside, soft on the inside. Quiksilver's Surfsilk fabric gives you the best of both worlds
MADE BETTER
Made with 50% recycled polyester fibres from textile waste and 35% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Surfsilk Fabric, recycled polyester, elastane, 175g/m2
FEATURES
__Fit:__ Straight leg baggy fit
__Fit:__ Modern fit, the longer length of a regular fit with a slimmer cut
__Fly:__ Performance
__Waist:__ Fixed
__Outseam:__ 21"" outseam
__Closure:__Drawcord
Hook and loop closure
__Pockets:__ Side zip pocket
Screen printed Mercury wordmark on left leg
Mountain and wave logo at right leg
Inset sonic welded trident logo on back waistband
Key bungee cord inside pocket";261
EQBZT04967;RQZ0;SKELETON RIDE S (RQZ0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQBZT04958;GNZ0;SOUND ON SS (GNZ0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQBZT04967;BGA0;SKELETON RIDE S (BGA0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQBZT04967;KTP0;SKELETON RIDE S (KTP0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQYJV04218;KTP7;STRETCH SCALLOP (KTP7);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Scallop fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back pocket with flap
Iconic Mountain and Wave logo
Contrasted bindings details
Key bungee cord inside pocket";261
EQKJV03270;MKZ0;EVD VOLLEY (MKZ0);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [125 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 12"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back patch pocket
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQBZT04955;YKM0;FINELINE SS (YKM0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQBFT03980;KVJ0;GRAPHIC CREW YO (KVJ0);;"__Fabric:__ Cotton polyester blend [280 g/m2]
Brushed fabric
__Fit:__ Classic, comfortable regular fit
Rib knit on collar, cuffs and bottom
Art on chest and back
Quiksilver recycled woven label pack

";261
EQYZT08181;GCC0;EV MINI LOGO (GCC0);;"__Fabric:__ Cotton Recycled Cotton Jersey fabric
Regular fit
Crew neck
Screen print on chest
Quiksilver woven label at sleeve.";261
EQYJV04218;KVJ7;STRETCH SCALLOP (KVJ7);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Scallop fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back pocket with flap
Iconic Mountain and Wave logo
Contrasted bindings details
Key bungee cord inside pocket";261
EQKJV03270;BQV0;EVD VOLLEY (BQV0);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [125 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 12"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back patch pocket
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQBZT04955;WBB0;FINELINE SS (WBB0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQYFT05193;KTP0;GRAPHIC (KTP0);;"__Fabric:__ Cotton polyester blend fabric [280 g/m2]
Brushed fabric
__Fit:__ Classic, comfortable regular fit
Rib knit on collar, cuffs and bottom
Art print on chest and back
Quiksilver recycled woven label pack";261
EQYZT08181;CRE0;EV MINI LOGO (CRE0);;"__Fabric:__ Cotton Recycled Cotton Jersey fabric
Regular fit
Crew neck
Screen print on chest
Quiksilver woven label at sleeve.";261
EQYJV04217;KVJ8;STRETCH PRINTED (KVJ8);;"__Use:__ Beach
BENEFITS
4-way stretch. Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Remade Stretch Fabric, recycled polyester, elastane [160 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 16"" outseam
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back pocket with flap
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQBZT04955;GNZ0;FINELINE SS (GNZ0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQBJV03543;GNZ0;EVD SOLID (GNZ0);;"__Use:__ Beach
BENEFITS
Durable. Comfortable. Quick-drying
MADE BETTER
Made with 45% recycled polyester fibres from textile waste and 45% from plastic bottles
PFC Free durable water repellent treatment
__Fabric:__ Everyday Fabric, Recycled polyester [125 g/m2]
FEATURES
__Fit:__ Straight leg fit
Timeless style
__Fly:__ No
__Waist:__ Elasticated waistband
__Outseam:__ 14"" outseam, youth length
__Closure:__Waisted Drawcord
__Pockets:__ Side-entry pockets
Back patch pocket
Iconic Mountain and Wave logo
Key bungee cord inside pocket";261
EQKFT03409;KVJ0;GRAPHIC CREW BO (KVJ0);;"__Fabric:__ Cotton polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
Hooded design
Rib knit cuffs and bottom hem
Kangaroo pocket
Art on chest
Quiksilver recycled woven label pack

";261
EQYZT08181;BGA0;EV MINI LOGO (BGA0);;"__Fabric:__ Cotton Recycled Cotton Jersey fabric
Regular fit
Crew neck
Screen print on chest
Quiksilver woven label at sleeve.";261
EQKFT03409;BGA0;GRAPHIC CREW BO (BGA0);;"__Fabric:__ Cotton polyester blend [280 g/m2]
Brushed inside for softness
__Fit:__ Classic, comfortable regular fit
Hooded design
Rib knit cuffs and bottom hem
Kangaroo pocket
Art on chest
Quiksilver recycled woven label pack

";261
EQBZT04955;KTP0;FINELINE SS (KTP0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQBZT04955;BJK0;FINELINE SS (BJK0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQBZT04963;MKT0;FRUITS TIDE SS (MKT0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQBZT04960;KVJ0;FRACTURED WAVE (KVJ0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQBZT04950;WBB0;FUNDAMENTAL RID (WBB0);;"__Fabric:__ Cotton, recycled cotton blend jersey fabric [160 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Screen print on chest and back
Quiksilver woven label on sleeve";261
EQBZT04960;PKS0;FRACTURED WAVE (PKS0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQYZT08302;PFJ0;UPSIDE DOWN (PFJ0);;"__Fabric:__ Organic cotton fabric [220 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neck
Rib knit collar
Quiksilver art on chest and back
__Wash:__ Heavy wash for vintage look
Quiksilver recycled label pack";261
EQYZT08302;KVJ0;UPSIDE DOWN (KVJ0);;"__Fabric:__ Organic cotton fabric [220 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neck
Rib knit collar
Quiksilver art on chest and back
__Wash:__ Heavy wash for vintage look
Quiksilver recycled label pack";261
EQBZT04963;BGA0;FRUITS TIDE SS (BGA0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest and back
Quiksilver woven label on sleeve";261
AQYAA03358;CMK0;Freshness (CMK0);;"__Fabric:__ PU leather, nylon internal
Internal coin pocket
ID window card
Card slots
Printed artwork
Metal badge
Internal embossed logos
__Size:__ Medium - 4.1"" W x 3.3"" H / 10.5cm W x 8.5cm H.";261
EQBJK03351;CJZ0;CLICKER WIND (CJZ0);;"__Use:__ Everyday Adventure
BENEFITS
Quiksilver DryFlight¨ Technology protects you from the wind and water
MADE BETTER
PFC Free durable water repellent treatment
__Fabric:__ Nylon [90 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Lining:__ Mesh lining placed in key areas for better breathability
__Hood:__ Fixed hood 3-panel
Front zip-up closure
__Pockets:__ 2 hand pockets
Elasticated cuffs

";261
AQYAA03358;KTP6;Freshness (KTP6);;"__Fabric:__ PU leather, nylon internal
Internal coin pocket
ID window card
Card slots
Printed artwork
Metal badge
Internal embossed logos
__Size:__ Medium - 4.1"" W x 3.3"" H / 10.5cm W x 8.5cm H.";261
EQBFT03950;BLC0;COMP LOGO (BLC0);;"__Fabric:__ Cotton, Polyester, 280 g/m2, Brushed
__Fit:__ Regular Fit
__Pockets:__ Kangaroo Pocket
__Rib:__ At Cuffs and Bottom Hem
__Hood:__ Yes
__Print:__ Screen Print on Front
Quiksilver Recycled Woven Label Pack";261
EQYZT08293;PKS0;HELLBENDER (PKS0);;"__Use:__ Everyday Adventure
BENEFITS
DryFlight¨ Ultra wicking fabric - ultra-light, breathable and quick-drying
MADE BETTER
Made with 100% recycled fibres and organic Cotton
__Fabric:__ Jersey, organic cotton, recycled polyester [160 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Rib knit collar";261
AQYAA03358;KVJ1;Freshness (KVJ1);;"__Fabric:__ PU leather, nylon internal
Internal coin pocket
ID window card
Card slots
Printed artwork
Metal badge
Internal embossed logos
__Size:__ Medium - 4.1"" W x 3.3"" H / 10.5cm W x 8.5cm H.";261
EQYZT08293;KVJ0;HELLBENDER (KVJ0);;"__Use:__ Everyday Adventure
BENEFITS
DryFlight¨ Ultra wicking fabric - ultra-light, breathable and quick-drying
MADE BETTER
Made with 100% recycled fibres and organic Cotton
__Fabric:__ Jersey, organic cotton, recycled polyester [160 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Rib knit collar";261
AQYAA03358;CRE6;Freshness (CRE6);;"__Fabric:__ PU leather, nylon internal
Internal coin pocket
ID window card
Card slots
Printed artwork
Metal badge
Internal embossed logos
__Size:__ Medium - 4.1"" W x 3.3"" H / 10.5cm W x 8.5cm H.";261
EQWZT03208;GCC0;STANDARDLSTEE (GCC0);;"__Fabric:__ Lightweight pure organic cotton fabric [160 g/m2]
__Fit:__ Regular cropped fit
__Neck:__ Crew neckline
Quiksilver graphic on chest and back
Rib knit collar
__Wash:__ Garment wash with soft hand-feel
Recycled woven flag label with lettering in side seam";261
EQBZT04958;WBB0;SOUND ON SS (WBB0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQBFT03890;BLC0;BASICHOODZIPYTH (BLC0);;"__Fabric:__ Cotton polyester blend fabric
__Neck:__ Hooded neck
__Sleeves:__ Long sleeves
__Pockets:__ Kangaroo pouch pockets";261
EQBZT04941;WBB0;MERCURY VORTEXY (WBB0);;"__Fabric:__ OE cotton fabric [200 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Soft hand-feel screen print
Quiksilver woven label in side seam";261
EQBZT04956;WBB0;NEXT GEN SS (WBB0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQYZT08272;PTH0;MERCURY AMERICA (PTH0);;"__Fabric:__ Recycled polyester mesh [170 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Plastisol screen print at sleeve and chest
Quiksilver woven label in side seam";261
EQBZT04956;BLC0;NEXT GEN SS (BLC0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQYJK04214;SZH0;OVER TAPE (SZH0);;"__Use:__ Everyday Adventure
BENEFITS
3K DryFlight¨ technology for good waterproofing
MADE BETTER
Made with 51% recycled nylon
PFC Free durable water repellent treatment
__Fabric:__ Recycled nylon [98 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Seams:__ Fully taped seams
__Hood:__ Fixed hood with drawcord adjustment
__Pockets:__ 2 zip-up hand pockets
Elasticated cuffs and hem";261
EQBZT04956;KVJ0;NEXT GEN SS (KVJ0);;"__Fabric:__ Cotton recycled cotton jersey fabric [160 g/m2]
__Fit:__ Regular fit
__Neck:__ Crew neck
Screen print on chest
Quiksilver woven label on sleeve";261
EQYZT08272;KVJ0;MERCURY AMERICA (KVJ0);;"__Fabric:__ Recycled polyester mesh [170 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Plastisol screen print at sleeve and chest
Quiksilver woven label in side seam";261
EQYFT05196;KTP0;SALT WATER GRAP (KTP0);;"__Fabric:__ Cotton, Recycled Cotton, Recycled Polyester [280 g/m2]
Brushed inside for softness
__Fit:__ Comfort fit, slightly wider for more comfort
Rib knit cuffs and bottom hem
Art on chest and back
Quiksilver recycled woven label pack

";261
EQYZT08271;GGY0;MERCURY BURNING (GGY0);;"__Fabric:__ OE organic cotton heavyweight fabric [220 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Soft hand-feel screen print
Quiksilver woven label in side seam";261
EQBFT03951;GNZ0;OMNI LOGO  (GNZ0);;"__Fabric:__ Cotton, Polyester, 280 g/m2, Brushed
__Fit:__ Regular Fit
__Pockets:__ Kangaroo Pocket
__Rib:__ At Cuffs and Bottom Hem
__Hood:__ Yes
__Art:__ On Chest and Sleeve
Quiksilver Recycled Woven Label Pack";261
EQYWT04628;BGA0;SUNRISE (BGA0);;"__Collection:__ Lifestyle collection
__Fabric:__ 55% Organic cotton 45% true hemp blend fabric [140 g/m2]
__Dye/Wash:__ Softener wash and natural dye
__Fit:__ Comfort fit
__Neck:__ Collar neck
__Sleeves:__ Short sleeves
__Closure:__ Camp button closure
__Branding:__ Recycled Quiksilver label pack
__Other Features:__ Straight hem with side vents
Made Better";261
EQYFT05196;CJZ0;SALT WATER GRAP (CJZ0);;"__Fabric:__ Cotton, Recycled Cotton, Recycled Polyester [280 g/m2]
Brushed inside for softness
__Fit:__ Comfort fit, slightly wider for more comfort
Rib knit cuffs and bottom hem
Art on chest and back
Quiksilver recycled woven label pack

";261
EQYWT04628;CMK0;SUNRISE (CMK0);;"__Collection:__ Lifestyle collection
__Fabric:__ 55% Organic cotton 45% true hemp blend fabric [140 g/m2]
__Dye/Wash:__ Softener wash and natural dye
__Fit:__ Comfort fit
__Neck:__ Collar neck
__Sleeves:__ Short sleeves
__Closure:__ Camp button closure
__Branding:__ Recycled Quiksilver label pack
__Other Features:__ Straight hem with side vents
Made Better";261
EQYWT04686;WEG6;APERO CLASSIC (WEG6);;"__Fabric:__ Cotton poplin [115 g/m2]
__Fit:__ Classic, comfortable regular fit
__Closure:__Regular button closure
All-over printed design
Chest pocket
Recycled Quiksilver label pack";261
EQYZT08271;KVJ0;MERCURY BURNING (KVJ0);;"__Fabric:__ OE organic cotton heavyweight fabric [220 g/m2]
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Crew neckline
Soft hand-feel screen print
Quiksilver woven label in side seam";261
